author,username,retweet_count,tweets,created_at,type
,KemenkeuRI,26,"Selamat pagi, Temankeu! 🌞

Cek kurs pajak yang berlaku mulai hari ini sampai 14 Desember 2021 di 👇

https://t.co/60UbhyKAWu https://t.co/XswFgulk0F",2021-12-07 23:43:11,
mazzini_gsp,Just_Ayiex,0,"@mazzini_gsp Setelah ini, @kring_pajak bakal ngejar siskae3... Puan, eh cuan gedhe tuh, syedappp 😋",2021-12-07 23:42:48,replied_to
klappykoe,jakapujakesuma1,2,RT @klappykoe: @Quvvatt @UyokBack @Ndons_Back @jakapujakesuma1 @vierda Mungkin khawatir kalo muslim nanti susah disuruh kongkalikong sulap…,2021-12-07 23:40:41,retweeted
Quvvatt,klappykoe,2,"@Quvvatt @UyokBack @Ndons_Back @jakapujakesuma1 @vierda Mungkin khawatir kalo muslim nanti susah disuruh kongkalikong sulap menyulap pajak?
Ini kan perusahaan yg dulu pernah mengadakan party utk karyawan dgn menyuguhkan miras itu ya??",2021-12-07 23:39:08,replied_to
smkfess,fknfy,0,"@smkfess Sorry 60,6 juta maksudnya.

Nah jadi perhitungan pengelompokan pajak tuh kaya gitu. Misal ada penghasilan 125 jt. Kita pisahin dulu sesuai batasan nominal di tabel. 

Jadi di kelompokin dulu. Yg 50 jt kena pajak 5%, sisanya kena pajak yg 15% gituu. Semoga membantuu",2021-12-07 23:38:43,replied_to
Romijuliwanda,TheKopRossonero,0,"@Romijuliwanda Yg kalimat terakhir, aq jg mikirnya begini. Dulu pernah dengerin curhatnya temen lulusan fiskal yg kerja di konsultan pajak. 😁😁😁",2021-12-07 23:37:49,replied_to
,rihadita,0,"tebir juga ya ngurus pajak, pantes banyak yang males ngurusinnya.",2021-12-07 23:32:32,
GA,sequoiz,0,GA ADA ULANGAN PAJAK YES,2021-12-07 23:30:21,replied_to
Quvvatt,PJ13th,0,@Quvvatt Mungkin mau nipu2 pajak kali.. Muslim sulit kerjasamanya 🤣,2021-12-07 23:28:34,replied_to
stanmenfess,baIancesheet,0,@stanmenfess D3 pajak- d1 pajak - lupa yang terakhir apa soalnya ngasal wkwk,2021-12-07 23:24:49,replied_to
IrhamMKHarahap,abibebek,1,"RT @IrhamMKHarahap: @stanmenfess D3 KBN
*lupa (kayanya D3 Pajak)
*lupa (kayanya D1 BC) 

Pilihan pertama D3 Kebendaharaan Negara karena mik…",2021-12-07 23:22:44,retweeted
,LeaAulia8,0,"@detikcom Mau dijelaskan sampai muntah pun tak menghapus kenyataan ini : kenapa seorang KSAD begitu senang bikin gaduh dimana mana. Rakyat pembayar pajak itu menginginkan bacotan2 yg menentramkan, bukan yg bikin kontroversi. Pas ada yg ngaku Natuna bagian",2021-12-07 23:22:20,
,republikaonline,1,"Saat ini ketentuan tarif PBB Pedesaan dan Perkotaan (PBB-P2) sebesar 0,3 persen. https://t.co/1jQKqbHfFv",2021-12-07 23:21:35,
angelicgoldie,abibebek,1,"RT @angelicgoldie: @stanmenfess d3 kbn, d3 pajak, d3 akunt. mama nyuruh ambil pajak tp gue pengen kbn krn katanya nyantai ternyata ngapal m…",2021-12-07 23:21:24,retweeted
schfess,baIancesheet,0,"@schfess Ada lapisannya nder, karena dia penghasilan kena pajaknya 60,6 juta kalo ngikutin aturan kena 2 lapisan. Lapisan 5% buat penghasilan kena pajak sampai 50 juta, lapisan 2 15%, ada lapisan lain lagi buat range seterusnya, cek aja aturannta. Btw ini kuncinya pake aturan lama",2021-12-07 23:20:27,replied_to
mawakresna,nicoazarp,0,@mawakresna Alhamdulillah pajak saya masih nihil 😭,2021-12-07 23:16:54,replied_to
Dengan,WZullnaidi,0,"Dengan GAP kita blh beli &amp; simpan emas serendah RM100 ~0.38gram.

Boleh lah nk kawen @ nk bayar PTPTN.  

Lama2 simpan dah bergram:
1. Boleh pajak di arrahnu
2. Jual emas anda bila harga naik
3. Kumpul bnyk2 biar jd hantaran kawen

Yg bestnya semua ni boleh buat dlm akaun ni je. https://t.co/sidGPrXAzn",2021-12-07 23:07:03,replied_to
,nochurnal,0,tumben kepotong pajak dapetnya,2021-12-07 23:05:56,
acoxxx,sisilainnews,0,@acoxxx @lukmaninside13 @nyakilham Pajak h@r4m,2021-12-07 23:02:19,replied_to
myshinkies,tys1004,0,@myshinkies Tapi taoi tapi itukan hak dia omg 😭😭 dia latihan capek2 cidera dll for what kalo gitu... buzzer2 ini kok pada mau si... dibayar berapa mereka hahhaa uang pajak ku dipakai bayar buzzer,2021-12-08 16:59:47,replied_to
xarnaval,toomncial,0,@xarnaval pajak mensivenya jangan lupa dal,2021-12-08 16:58:49,replied_to
,lufianus,0,@kring_pajak Kami melakukan PB atas SPT PPh bdn 2018 dengan hasil kurang bayar. Dengan adanya PB tsb. apakah SPT PPh bdn 2019 dan 2020 harus juga dibuatkan PB sehubungan perubahan saldo laba ditahannya?,2021-12-08 16:57:48,
,an99ik,2,"...sesuk terakhir mbikkk kl yg mau bayar pajak kendaraan bermotor surabaya sekitarnya, kl ga mau ya nunggu tahun depan mgkn ada lagi https://t.co/beZPdQzs5F",2021-12-08 16:56:53,
felixsandian,Belajarpolitik5,0,"@felixsandian @KuntulDowo @AAlkarim2 Salah besar anda, non muslim lebih jujur?
Oooi pengemplang BLBI ama pajak pada jujur semua ya.
Soal kejujuran dan dedikasi kerja tidak ada hubungannya dg agama. Ada ustadz gak jujur bgtu juga dg pendeta. Namanya manusia.",2021-12-08 16:54:59,replied_to
,flowriesct,0,Besok adm pajak soal bentuk gimana ya yang bakal keluar,2021-12-08 16:54:57,
Ronnie_Rusli,Santo_Amora,38,RT @Ronnie_Rusli: Kebanyak eksport dr Indonesia dilakukan “perusahan asing di LN (milik WNI)”. Setelah tuntas bayar pajak ekspor komoditi a…,2021-12-08 16:53:56,retweeted
CintaNirmala2,7lRiv3rSid3,7,"@CintaNirmala2 Yang pajak2 raksasa malah dibiarkan lolos. Padahal sudah beredar luas info Pengemplang pajak itu
#UUCiptakerPesananChina",2021-12-08 16:53:20,replied_to
FiersaBesari,pikhapikha_,296,"RT @FiersaBesari: @mazzini_gsp @txtdrpemerintah Mantap. Pajak yang saya bayarkan, selain disalurkan untuk sarana umum, juga dapat memberi l…",2021-12-08 16:53:06,retweeted
CintaNirmala2,7lRiv3rSid3,8,"RT @CintaNirmala2: Rakyat kecil doang yg di kejar bayar pajak , yg Orang Atasan sepenake dewe gk disiplin, dan tidak konsisten ..
Berakhir…",2021-12-08 16:52:23,retweeted
Madisoyn,aneruel,0,@Madisoyn Asik dapet pajak nih gua 🙏🏼,2021-12-08 16:52:19,replied_to
sasxxha,Mudfysparkle,19,RT @sasxxha: @detikcom Gila bgt yg blg ‘Lain kali kalau ada masalah jgn kalian melapor ke kantor ya’. Kl gamau terima laporan jgn jd polisi…,2021-12-08 16:50:07,retweeted
,alter18base,0,"uy seumpama orang indonesia buat gerakan tidak bayar pajak sama sekali selama sebulan,buat aksi protes, karna banyak kasus korup dan ketidak adilan randu dan teman""nya,  gmn yau",2021-12-08 16:50:01,
tanyakanrl,avrieloy,0,"@tanyakanrl yeayy happyy birthdayyy its your special dayy🥳🥳🥳 so be happyyy nderrr. makan makan yang enakk senengin diri hari iniiii. semoga sehat dan bahagia selalu yaaa, banyak rejekinyaaa dilindungi tuhan dan selalu dilancarkan segala usahanyaaa. pajak ultah nder pajak ultah🤩 bercanda",2021-12-08 16:49:58,replied_to
txtdrpemerintah,letsgoobabyy,0,@txtdrpemerintah Bayangin pajak lu cuman buat ginian 💀,2021-12-08 16:49:35,replied_to
,EscapeJaehyun,0,"Bsk pajak + statistik, pls be nice 🙏",2021-12-08 16:45:25,
sbrkru,tarintihh,0,"@sbrkru @collegemenfess Yak pajak
Bisa nih diskusi kita",2021-12-08 16:43:54,replied_to
kekasih_sunwoo,Cocoofluffyy,0,"@kekasih_sunwoo BETULLL
selamat anda mendapatkan 100perak di potong pajak 🤗",2021-12-08 16:43:30,replied_to
ibalpradana_,letsgoobabyy,3,"RT @ibalpradana_: @akcntippp @Rezadwii1 @embu_ai @txtdrpemerintah Tentu. Gede tau bayaran jadi buzzer. Bayangin, pajakmu, pajak ortumu dipa…",2021-12-08 16:43:11,retweeted
kookiry_05,alinechou,0,@kookiry_05 @hazelfelicis duh gue WTS (want to sombong) mohon maap ini saya punya list barang2nya beserta harga sebelum pajak 😭 lalu pas liat setelah pajak ingin pingsan 🤣 alias saya dateng cuma mau liat2 lol,2021-12-08 16:41:10,replied_to
katzen_jammer,IOytes,45,"RT @katzen_jammer: Teh tawar di warteg aja bayar Rp. 3000
Pipis di toilet umum aja bayar Rp. 2000
vaksin gratis untuk rakyat?🤭
Memang rakya…",2021-12-08 16:38:54,retweeted
,tunatsum,0,nothing annoys me the most selain seniman anti pajak uopo se mesti kementus lek ngomong 🤢,2021-12-08 16:38:53,
detikcom,dimasDhrl,0,@detikcom Menghindari pajak,2021-12-08 16:38:15,replied_to
,ariska2201,0,"semoga lulus akuntansi pajak Ya Allah, ni mau nangis setiap keinget",2021-12-08 16:37:29,
G336387,utunback,1,"RT @G336387: @utunback Dapat kewajiban bayar utang , pajak , tarif akeh 😭😭😭",2021-12-08 16:37:01,retweeted
KalmaRegulus,Fathoer76064252,97,"RT @KalmaRegulus: @dr_koko28 Vaksin tdk gratis tp ngutang ya, klo ngutang di bayar pake pajak rakyat https://t.co/LeaGfJD2jd",2021-12-08 16:36:32,retweeted
,awcantiqqq,0,"@kring_pajak hallo min saya telah mendaftar npwp online sejak sebulan lalu, namun kartu npwp saya belum jg dikirimkan ke alamat saya. Apakah bisa saya ambil di kantor pajak terdekat saja? thanks",2021-12-08 16:31:46,
,fvckilosthim,0,"besok gue ulangan administrasi pajak hmmmm ah bacot masih ada remed, vote dulu y kannn https://t.co/hb8FoJFtnU",2021-12-08 16:30:34,
wolfiejaeyun,elrecium,0,"@wolfiejaeyun Ah, kita kebalikan 🥺
Iya ya. Padahal usia kita waktu itu masih usia main-main tapi udah dikasih tanggung jawab banyak hal. Jadi inget dulu tiap waktunya bayar pajak, bapak sering pesen pulang sekolah ke samsat dulu :"")",2021-12-08 16:30:01,replied_to
JurnalAkuntansi,MegaNapitupulu2,3,RT @JurnalAkuntansi: Tapi ya tergantung Field dan Levelnya. Pemula paling tidak UU Pajak dan PT. Sedangkan para senior &amp; management level m…,2021-12-08 16:28:18,retweeted
alfiansamudra5,LahUdahan,0,"@alfiansamudra5 @imamindrasa @e_rdna @txtdrberseragam Wkwkw siap bang jago!
Miris aja kalo uang pajak rakyat (inc. ASN/TNI/Polri/dsb) gak digunain tepat
Sebenernya justru karena ASN/TNI/Polri/dsb termasuk rakyat masbro jadi harapannya bisa tenggang rasa buat bangun Indonesia bareng😊 
Jangan kayak oknum yang gak amanah ke pajak kita",2021-12-08 16:22:39,replied_to
heyrezki,Swarnad71915084,8,"RT @heyrezki: @pakne_sarah @StopPlandemit @dr_koko28 Tidak ada makan siang gratis.

Gratis untuk rakyat? 😂😂😂 Kapitalis mana kenal istilah g…",2021-12-08 16:22:06,retweeted
dipadn_,storageissues,0,"@dipadn_ Pajak keuangan, pajak chatime",2021-12-08 16:19:57,replied_to
moonareas,sencorita,0,"@moonareas selain yg anu, how's life being an adult, saham, pajak, target bisa ngasilin duit kapan, target punya rumah sendiri, target nikah, banyak dah",2021-12-08 16:19:27,replied_to
,_itsmealdi,0,"Kebijakan Fiskal itu asik kecuali pas bab APBN, APBD, sama Pajak:)",2021-12-08 16:18:28,
AREAJULID,oleng098,0,"@AREAJULID Gila sih, tukang investigasi dunia Maya terkadang lebih berguna daripada mereka yg dibayar dengan uang hasil pajak masyarakat wkwkwk, gabakal pun mereka peduli, yg penting cuan",2021-12-08 16:18:02,replied_to
catsandkatzen,apratikto,0,@catsandkatzen Itulah kenapa sebaiknya kita tidak bayar pajak,2021-12-08 16:18:01,replied_to
moonareas,131xxbibi,0,"@moonareas pembuatan e-faktur pajak, pembuatan sim, pembuatan e-KTP, kenapa pemerintah gini, kenapa dunia makin ribet",2021-12-08 16:17:35,replied_to
As,xugarplum,0,As we know berita akhir2 ini tuh jadi ditindak karena RAKYAT INTERNET BERSATU ANGKAT KASUS2 INI like HELLOWWWWW kita semua bayar pajak buat GAJI LO tapi kerjaan lo KITA yang ngerjain??????? Kek wowwwwwww kalian semua ngapain sahabaaatttt???,2021-12-08 16:17:28,replied_to
moonareas,chawmomile,0,@moonareas Itung itungan sama bayar pajak,2021-12-08 16:16:48,replied_to
moonareas,O6O6MHz,0,@moonareas bayar pajak,2021-12-08 16:16:37,replied_to
,icatwps,0,"*JANGAN DIAM AHOOK…!* BPK Ungkap  Pertamina dan Perusahaan Soegiarto Adikoesoemo Belum Setor Pajak BBM Hampir Rp.2 Triliun 
@basuki_btp @bpkri @kring_pajak @DitjenPajakRI @DPR_RI @pertamina @sahabatICW @antikorupsi @prima_or_id @EnLmnd

https://t.co/RcfaBTaEbw",2021-12-08 16:16:18,
kesel,catsandkatzen,0,"kesel ngga dah pusing kerja, bayar pajak duitnya buat bayar beginian? ☺",2021-12-08 16:14:17,replied_to
BFofZlhan,SayRi31180709,28,"RT @BFofZlhan: Jika TKA CHINA Sudah punya KTP seperti penduduk Indonesia ...
SAYA USUL AGAR MEREKA IKUT JG BAYAR  UTANG PEMERINTAHAN INDONE…",2021-12-08 16:14:08,retweeted
SmgMenfess2,always_irwan,0,"@SmgMenfess2 Masalah kui sepaket karo solasi jare wong bijak, mung dewe sering fokus ning masalahe. Oiya, wong bijak kui taat pajak nder. STNK mu wis diperpanjang rung?",2021-12-08 16:13:34,replied_to
,monswieur,0,stress banget pajak 😭,2021-12-08 16:12:30,
haechanconfess,hcrjdream,0,@haechanconfess 63k udah termasuk pajak,2021-12-08 16:12:24,replied_to
LahUdahan,alfiansamudra5,0,"@LahUdahan @imamindrasa @e_rdna @txtdrberseragam Jdi klau mau kritis jgn pkek istilah embel"" rakyat atau pajak lek bisa, Krena aparat pun jg rakyat biasa dan jg bayar pajak, pkek yg lain aja mas. Istilah rakyat hanya untuk mengkritisi pemerintah dan pejabat bkn aparat,itu sebener e",2021-12-08 16:12:11,replied_to
hidcom,Rio_Barbarossa7,3,"RT @hidcom: Sultan Sulaiman Al-Qanuni mengenakan pajak pada empat negara bagian terbesar pada masa itu, Kekaisaran Romawi Suci, Polandia, R…",2021-12-08 16:11:57,retweeted
haechanconfess,surnfragile,0,@haechanconfess Ak gatau detailnya soalnya aku langganan 3 bbl itu semua 164k udh sama pajak,2021-12-08 16:11:56,replied_to
hidcom,Rio_Barbarossa7,3,"RT @hidcom: WhatsAppTelegramFacebookTwitterEmailShare
Sultan Sulaiman Al-Qanuni mengenakan pajak pada empat negara bagian terbesar pada mas…",2021-12-08 16:11:49,retweeted
akcntippp,ibalpradana_,3,"@akcntippp @Rezadwii1 @embu_ai @txtdrpemerintah Tentu. Gede tau bayaran jadi buzzer. Bayangin, pajakmu, pajak ortumu dipake buat bayar mereka yang kerjannya ngga banget. Mubazir",2021-12-08 16:11:45,replied_to
haechanconfess,nanaxella,0,@haechanconfess 63k udah sama pajak sana nya,2021-12-08 16:10:54,replied_to
DitjenPajakRI,pajaksmgbarat,66,"RT @DitjenPajakRI: Penguatan Hal-Hal Penting Usai Pengesahan Pajak Karbon
https://t.co/9poJiMWWDW",2021-12-08 16:10:39,retweeted
Hapriyandi1,bayualf1412,1,@Hapriyandi1 @NUpadhana @Mdy_Asmara1701 Kudu liat kontraknya... Ada klausul itu ga??? Ingat APBN pasti cair ksini... Ga ada jaminan dtanggung aseng. Djamin pajak rakyat iyaaa,2021-12-08 16:10:34,replied_to
wangzidev,ivors,0,"@wangzidev pajak jadian mana? AKU LHO MAU, JANGAN DIKIRA NGGA MAU PAJAK JADIAN.",2021-12-08 16:09:18,replied_to
unsaltedegg,calcallee,0,"@unsaltedegg iyapp, tapi wajar sih kan emng badan pemerintah US, dananya juga dari pajak negara jadi ya mau gamau harus pindah status dulu :))",2021-12-08 16:09:01,replied_to
Harian_Jogja,agussprasetio,3,RT @Harian_Jogja: Otoritas Bandara YIA Akhirnya Bayar Pajak Rp28 Miliar ke Pemkab Kulonprogo https://t.co/M4YGUPSlHa #beritajogja #jogja #j…,2021-12-08 16:07:05,retweeted
GaNata_h,IdiotIndonesian,1,"RT @GaNata_h: @Quvvatt @dabelyu_ji_es @Muhamma32163257 Apalagi ini admin perpajakan, kalo karyawan muslim cuti bersamaan disaat hari besar…",2021-12-08 16:03:47,retweeted
,JonataVia,0,"Kejar Setoran PBB Akhir Tahun, Camat Dikerahkan ke Lapangan.

@Pajak @onlinepajak @kringpajak

https://t.co/niOm6usEU3

#JasaKonsultanKeuangan
#JasaLaporanKeuanganIndonesia
#JkkDigital #AccountingService
#Blockchain #Blockmoney
#BinaDigitalBangsa
#JanganLupaPakaiMasker",2021-12-08 16:02:13,
,Luken97469027,0,"@aniesbaswedan pemimpin kesukaan Negara Barat, karena gampangan, untuk kekuasaan negara pun akan digadaikan.
Anies juga harapan para pengusaha hitam, mafia SDA dan penggemplang pajak https://t.co/a6N2JSk3NN",2021-12-08 17:57:46,
txtdrakuntansi,DonKusno,45,"RT @txtdrakuntansi: kaya belajar keuangan korporat bukannya ke auditor, akuntan, konsultan pajak malah ke selebgram ngaku ngaku financial p…",2021-12-08 17:51:23,retweeted
tubirfess,RADENSA90344232,0,@tubirfess Goblok berjamaah .. Bayar pajak nggak ada faedah nya,2021-12-08 17:50:55,replied_to
,FirmRei,0,Personil Polres Asahan Berikan Imbauan Prokes di Pajak Pagi Desa Aek Songsongan https://t.co/9ToSHOmR42,2021-12-08 17:49:42,
g0lch4,oOBrianLife0o,0,@g0lch4 pajak balikan🤩,2021-12-08 17:39:31,replied_to
,ethannium,0,@ENHYPEN_members nishimura riki pajak ultahnya donggg,2021-12-08 17:37:49,
Nicho_Silalahi,ORakyat4,1,"@Nicho_Silalahi Vaksin tdk gratis tp ngutang ya, klo ngutang di bayarnya ya pake pajak rakyat
Setiap plandemic kemudian munculnya vaksin dan obat its a bisnis
Dialog dr SFS dg DC
 https://t.co/kAWt6a9D5g.",2021-12-08 17:37:29,replied_to
djeruk4444,ratih_doankk2,0,@djeruk4444 Harus kena pajak ini 😬,2021-12-08 17:36:01,replied_to
7lRiv3rSid3,MurazzaA,7,"RT @7lRiv3rSid3: @CintaNirmala2 Yang pajak2 raksasa malah dibiarkan lolos. Padahal sudah beredar luas info Pengemplang pajak itu
#UUCiptake…",2021-12-08 17:34:15,retweeted
arbysoemandoyo,EriyawatiMnick,0,@arbysoemandoyo Besok pas bayar pajak apapun aku mau bilang : pak tolong bayaran pajak saya boleh di pake apapun asal jangan buat gaji isilop!!!!!,2021-12-08 17:31:32,replied_to
Hawk_eyee_,LuckyMuzank,0,@Hawk_eyee_ minta pajak nyeret aja 😁,2021-12-08 17:29:49,replied_to
tahun,tyfslmltfy,0,"tahun X, Pendapatan Nasional Netto mencapai 8.350 miliar, pajak langsung sebesar 250 miliar, iuran asuransinya sebesar 50 miliar,pajak perseroan sebesar 20 miliarpembayaran pindahan sebesar 200 miliar dan iuran jaminan sosial sebesar 80 miliar. Disposable Income  tahun X adalah",2021-12-08 17:29:05,replied_to
,dreamxboyz,0,pengen jajan banyak di tiktokshop tapi keinget akhir bulan harus bayar pajak motor alhasil belinya barang dapur ama kamar mandi doangan🙂🙂🙂,2021-12-08 17:22:12,
Gepor10,utunback,1,RT @Gepor10: @utunback Ke naikan pajak.,2021-12-08 17:21:46,retweeted
utunback,Gepor10,1,@utunback Ke naikan pajak.,2021-12-08 17:21:19,replied_to
Widino,DCevirahman,0,@Widino @AlBurhanCenter Yang peting perogres lah bang...oknam cair...klw urusan kesalahan belakangan....itu lah preoyek...apalagi peroyek pake duit dari pajak rakyat...ya se enak nya..😁,2021-12-08 17:20:59,replied_to
MatGhet,nester_hebron95,11,"RT @MatGhet: @FrugalFliza @ImanDanialHakim mcm terkejut lak...org miskin jadi kaya, dia xtaw yg 10k tu duit gadai emas,duit pajak tanah, du…",2021-12-08 17:18:59,retweeted
,piscisianpeps,0,"https://t.co/b8anYwFBy5

Aku menyebut mas nya pemberani, bisa bisanya mereka Ngelanggar lalin. Isilop yg berdiri disana fungsinya apa? Masa kalah sama mas mas yg pke sepeda dan temennya. 
Hdeehh kita bayar pajak malah kita yg ga dpet hak atas pajak tsb.",2021-12-08 17:18:20,
alfiansamudra5,teviuli,0,@alfiansamudra5 @LahUdahan @imamindrasa @e_rdna @txtdrberseragam Oalahhhh tapi yang d video ini bsa dong rumah nya d sita aja? Walaupun dia bayar pajak.. tingkahnya gak menunjukkan seorang abdi negara soalnya kak.,2021-12-08 17:13:34,replied_to
,Ma_munNawawi,0,"@kring_pajak mau nanyain klo bikin NPWP tapi no KTP nya alamat yang dulu, sekarang udah pindah KTP itu gmna ya?",2021-12-08 17:12:27,
Slametr78259027,TaufikI70348691,0,"@Slametr78259027 Duh kakek Sugio.. Klo dr pajak g bs bayar utang, g mungkin sri mulyani selingkuhanmu blg utang bisa lunas asal rakyat byar pajak. Wkwk. Mknya mikir. Jgn congor aja digedein. Mana bilang anjing segala, hasil didikan PKI y kyk gini. Masa wajah sndiri diomongin 🤣🤣😇",2021-12-08 17:10:15,replied_to
FerdinandHaean3,Valosenadya1,1,"@FerdinandHaean3 @Nicho_Silalahi Wkwk.. gembel sekarang mmg punya kantor ya Fer..?🤣

Gw tantangin buka-bukaan SPT Pajak Tahun 2020 disini berani nggak lu Fer..?

Jangan bacot aja di gedein buktinya enol..!!😂",2021-12-08 17:09:00,replied_to
GuyonWaton,emargareths,0,@GuyonWaton Setor pajak ga ya? 🤔,2021-12-08 17:03:03,replied_to
BandarJuaraNya,GwNKRI,0,"@BandarJuaraNya @RaniKancana_ @jokowi dari dulu sampe sekarang tarif pajak gak pernah naik ... 

PPh 21 .. tahun 2016 

utk pendapatan sampai 50juta per tahun cuma 5 % 

haha goblok mau ngomongin pajak sama gw ..",2021-12-08 17:01:19,replied_to
pioreine,131xxbibi,0,"@pioreine iyaaa banyakkk yang bilang gituuu, tapi emang di pajak akutansinya banyak.... ada 5 sesi akutansi keuangan",2021-12-08 18:51:24,replied_to
,GoRiauCom,1,"Berkat Sawit, Realisasi Pajak dari BBNKB di Riau Sudah Capai Rp804,2 Miliar https://t.co/39dy5Q5nq5",2021-12-08 18:50:04,
IIISUNOO03,hacehanct,0,@IIISUNOO03 Pajak jadian https://t.co/9JcB6f0VIE,2021-12-08 18:46:56,replied_to
,suryakabar,0,"Kumpulkan Wajib Pajak, Kanwil DJP Jatim III Dorong WP Manfaatkan UU HPP https://t.co/loqa7kA4bR",2021-12-08 18:43:29,
12O69O,getouc,0,@12O69O Bangsat pajak nya 21% 💀,2021-12-08 18:35:50,replied_to
,jscgroupmedia,0,"Kesempatan Emas Buat yang Menunggak Pajak, Delapan Wilayah Pemutihan Pajak Kendaraan Bermotor https://t.co/2YD9Rdcu1y",2021-12-08 18:33:37,
txtdrpemerintah,hidayatwahyu11,0,@txtdrpemerintah Min bagi tah duite..itu kan sebagian duit yg aku trima ada dr aku yg bayar pajak,2021-12-08 18:32:28,replied_to
susipudjiastuti,chrisadiraga,1,"@susipudjiastuti Di Indonesia, keadilan cuma dengan uang. Sedih negeri ini tuh, serasa dikhianati. Rakyat butuh pertolongan &amp; perlindungan ya tolong lah, kita bayar pajak utk gaji kalian tp kalian malah khianatin kami sebagai rakyat.",2021-12-08 18:28:04,replied_to
,Jual003,0,apakah bitcoin kena pajak,2021-12-08 18:23:44,
,mamavanenbas,0,"@bankmandiri terus memperkuat sinergi dengan Pemerintah untuk mengoptimalkan penerimaan negara guna mempercepat pemulihan ekonomi nasional. Salah satu bentuk sinergi dengan Direktorat Jenderal Pajak (DJP), Kementerian Keuangan. #BankMandiri
https://t.co/N5aPLszPCP",2021-12-08 18:23:01,
,vendgaming_,0,Demi apa pajak narik BTC 360rb :(,2021-12-08 18:20:58,
,pantau24jam,0,Personil Polres Asahan Berikan Imbauan Prokes di Pajak Pagi Desa Aek Songsongan https://t.co/ZKD3ngPB57,2021-12-08 18:15:56,
Fahrenheit13_,drfzld,0,"@Fahrenheit13_ Ehh iya juga yakk.. ""Pajak pajak pergilah datanglah lain hari *suara dora d'eksplorer*""",2021-12-08 18:13:40,replied_to
,andre_7777,0,"vakum sejak 2017 dri twitter balik lagi mau coba buka lapak aja hehe 
Mobilio RS matic 2015 istimewa 
km 80.000
pajak terima panjang 8/2022
buku service,manual book, kunci serep lengkap 
full orsinil mobil yuk di pinang 
price 147.000.000 jt nego sayang
#jualbelimobil #mobilmurah https://t.co/aWrrwGapSU",2021-12-08 18:13:17,
,soloposdotcom,0,"Sip, PT Angkasa Pura I Pengelola Bandara YIA Bayar Pajak Tepat Waktu https://t.co/eBQCms7sCo https://t.co/Gf8hLNRhF7",2021-12-08 18:13:04,
,Den_Mitro,0,"#Jogja |  Sip, PT Angkasa Pura I Pengelola Bandara YIA Bayar Pajak Tepat Waktu - Solopos &lt;  https://t.co/H7dwCUBsSM",2021-12-08 18:10:53,
,Bimo_o_o,0,"#JogjaNews | Sip, PT Angkasa Pura I Pengelola Bandara YIA Bayar Pajak Tepat Waktu - Solopos &lt;  https://t.co/JCSV5QXr45",2021-12-08 18:10:44,
Fahrenheit13_,drfzld,0,@Fahrenheit13_ Duhh kalai digigit nanti aku terus dihantui pajak kalau gitu..wkwkwk,2021-12-08 18:05:25,replied_to
Quvvatt,AdjieSSoera,0,@Quvvatt Bisa jadi kerjaannya utk sulap2 setoran pajak. Pasti sangat bertentangan dgn aqidah. Na udzubillah.,2021-12-08 18:03:30,replied_to
elllmoy,negotivisme,0,@elllmoy Kakak jangan lupa bayar pajak ya kak.,2021-12-08 18:00:08,replied_to
macchiatoov,kuchisabashi,0,@macchiatoov kalau boleh tau pertanyaannya seputar apa ya kak biasanya? apakah ada seputar teori2 akuntansi/pajak?,2021-12-08 19:59:29,replied_to
leesoeo,yeonujun,0,@leesoeo Pajak first winnya jangan lupa kirim ke alamat dibawah ini.,2021-12-08 19:53:07,replied_to
Mdy_Asmara1701,Priyo__Muhammad,0,@Mdy_Asmara1701 Gak ridho gw uang pajak rakyat di APBN dipake ginian. Sembarangan lagi,2021-12-08 19:51:29,replied_to
Yg,alphafat22,0,"Yg pelayanan publik ini cuman yg dia bersentuhan langsung dengan masyarakat kayak kecamatan, kelurahan, puskesmas, Rs, pajak, sim, dll",2021-12-08 19:48:24,replied_to
edy_siregar_77,chanel_pas,23,"RT @edy_siregar_77: Sri Mulyani segera naikkan batas atas tarif PBB.Hal ini tertuang dalam UU HKPD yang baru saja disahkan DPR RI.

Rakyat…",2021-12-08 19:46:41,retweeted
edy_siregar_77,BunnedU,2,RT @edy_siregar_77: BPK menyebut Pertamina dan AKR Corporindo memiliki tunggakan Pajak Bahan Bakar Kendaraan Bermotor (PBBKB) yang terkandu…,2021-12-08 19:41:49,retweeted
,edy_siregar_77,2,BPK menyebut Pertamina dan AKR Corporindo memiliki tunggakan Pajak Bahan Bakar Kendaraan Bermotor (PBBKB) yang terkandung dalam kompensasi BBM. https://t.co/Yi0NIfotrs,2021-12-08 19:39:24,
GarengHallu,amurwabhumi_mk,0,"@GarengHallu wong penting, yoo dudu
wong bajingan, ketoke iyo
.
njur awak dewe ikih, 
ngolek mangan dewe,  mbayar pajak,
pontang panting kringet getih 🤔
.
lha kok ono wong koyo asu ngono kuwi
negoro iseh wae nganggo ?!
.
piye thow karepe !
.
rakyat di gawe binggung..?",2021-12-08 19:35:37,replied_to
,korantempo,0,Upaya revitalisasi pasar tradisional masih terhambat. Padahal pedagang pasar tradisional sudah membayar berbagai retribusi hingga pajak. https://t.co/wOQYFD9KJl #KoranTempo,2021-12-08 19:33:18,
