author,username,retweet_count,tweets,created_at,type
Atas,BudiStr2,0,"Atas perhatiannya saya ucapkan terima kasih

Budi Satria

Warga/Masyarakat Indonesia",2021-12-06 11:59:19,replied_to
bhulukhuduktv,hawaianpizz4,30,"RT @bhulukhuduktv: Berikut prediksi ranking Versi Team #BhulukhudukTV 

Mixed Doubles

Setelah Berhasil Hattrick Juara di Indonesia Badmint…",2021-12-06 11:59:19,retweeted
lk2fhui,patradewa,1,"RT @lk2fhui: [LEX-TALKS Episode VI - Selangkah Lebih Dekat dengan Ahmad Fikri Assegaf: Pendiri Salah Satu Firma Terbaik di Indonesia]

Halo…",2021-12-06 11:59:18,retweeted
sauskacanggg1,Yuyuni87087525,4,RT @sauskacanggg1: Maju terus musik indonesia #LestyIMA2021,2021-12-06 11:59:17,retweeted
twinklingsix,Sun5hining_,13,RT @twinklingsix: @shineecharts @SHINee No 2 in Indonesia Itunes chart both general &amp; kpop song! #ONEW https://t.co/mtLiYheAdY,2021-12-06 11:59:16,retweeted
sgits1,adiputro220,0,@sgits1 @siegekit255 @PutraErlangga_ Emang Indonesia punya bpk loe bong pekai? Seharusnya yg berotak komunis kyk loe yg minggat https://t.co/BjsdHsJGqe,2021-12-06 11:59:16,replied_to
Baba97Alie,LokoJoyo81,6,RT @Baba97Alie: Pesantren adalah mercusuar peradaban dimana pesantren bisa menjadi penggerak ekonomi umat. Dengan begitu diharapkan Indones…,2021-12-06 11:59:15,retweeted
BadmintonTalk,inassausan,649,RT @BadmintonTalk: Atlet #Parabadminton Indonesia meraih 5 medali (2-1-2) dalam Asian Youth Para Games 2021. Selamat atas keberhasilannya!…,2021-12-06 11:59:14,retweeted
,saturnkisse,0,"wts acc ig/instagram.
ㅤ── ☆  ★ 25k 💸 (akun pribadi)

𓊘 followers real indonesia
𓊘 followers bukan bot/suntikan
𓊘 cocok dijadikan akun apa saja

minat/tanya"" bisa dm.
💰: all e-wallet &amp; qris
#zonauang #zonaba #zonajajan https://t.co/8n6NsKNj8o",2021-12-06 11:59:14,
idextratime,RedSaesar,0,"@idextratime Solidaritas Melayu anti LGBT
MALAYSIA
SINGAPORE
TIMOR LESTE
INDONESIA (?)",2021-12-06 11:59:14,replied_to
,bapawkimi0003,0,"Exo-L Peduli
Mari bersama-sama membantu saudara kita yang sedang dilanda bencana. Satu rupiah dari Anda pasti berharga untuk mereka.

https://t.co/33Jcph3gZr

#weareoneEXO #EXO #semeruerupsi #PeduliErupsiSemeru https://t.co/Bf1xsRsPPa",2021-12-06 11:59:14,
ArisRiiss,sopi_sophia,6,RT @ArisRiiss: Berharap di Indonesia akan ada yang mau analisis pertandingan sepakbola perempuan lewat tulisan.,2021-12-06 11:59:13,retweeted
,KapanLagicom,0,"9 Potret Tante Lina Beberkan Foto Ayah dan Ibu Kandung Vanessa Angel yang Sebenarnya, Bantah Pernyataan Nikita Mirzani https://t.co/mlAphQi5Wa",2021-12-06 11:59:13,
,KapanLagicom,0,"Kerap Tampil Simpel dan Cenderung Tomboi, Intip 9 Potret Pesona Renatta Moeloek Saat Feminim - Cantik Nan Anggun Disebut Ratu Diantara Dua Cowok Ganteng https://t.co/JJ6u7TaFpB",2021-12-06 11:59:12,
seskiiasantii,mannyourman04,0,"@seskiiasantii Ga tau dih, dikira murid robot kali yak, RAMADHAN KAPAN SIH RAMADHAN, KALO RAMADHAN GA LIBUR GW OBRAK ABRIK JUGA NIH INDONESIA YA",2021-12-06 11:59:11,replied_to
,KapanLagicom,0,"11 Potret Anna Maria Istri Roy Marten yang Tetap Awet Muda di Usia 57 Tahun, Nenek Cantik Tak Termakan Usia - Pamer Body Goal https://t.co/lCkDJFoQyg",2021-12-06 11:59:09,
panditfootball,drmdnh,99,"RT @panditfootball: SBS 🇰🇷 beli hak siar Piala AFF 2020 khusus untuk laga yang melibatkan Indonesia.

Hal ini didasari kehadiran Shin Tae-y…",2021-12-06 11:59:08,retweeted
temanbermain12,bocahproyek86,24,"RT @temanbermain12: Nonton Bokep indo  : https://t.co/0wKqIzlXPU

bokepindo bokepviral bokepindonesiaterbaru bokep binor videoviral binor s…",2021-12-06 11:59:08,retweeted
englishfess_,hwngstarhhj,35,RT @englishfess_: -eng maaf ini jadi maksud di foto gimana ya kalau di tranlate ke bahasa Indonesia? https://t.co/4oUO1t96nS,2021-12-06 11:59:08,retweeted
,wooziseungcheol,1,user xh_indonesia sbnrnya maidei ot- 🤐 https://t.co/N6aitJbB3T,2021-12-06 11:59:07,
417DY_K0PL4X,PejuangKeluar15,0,"@417DY_K0PL4X @AntonTenabang02 @AlibArselan3 @ihwandes @xyoudie @ydp0404 @Satria_Maul @Putrakawom @RiyanTri19 @NetizenBerisik @sep_colin @KeithRizal161 @GimbalDe @HERMAN49862187 @Hail_Indonesia @Thavit_Amoura @hope_4bttrLIFE 🤣🤣, Kebagusan",2021-12-06 11:59:06,replied_to
idextratime,royrenaldi7,0,@idextratime Indonesia ini negara Pancasila. Sila 1 isinya ketuhanan. Jangan sampe ikut2an pake gituan.,2021-12-06 11:59:06,replied_to
Baba97Alie,LokoJoyo81,4,RT @Baba97Alie: Menteri Badan Usaha Milik Negara (BUMN) @erickthohir meminta petani di Indonesia termasuk yang ada di Kabupaten Bandung Bar…,2021-12-06 11:59:06,retweeted
UpdateBolabola,AdamAja99836268,167,"RT @UpdateBolabola: PSSI memastikan Timnas Indonesia tidak memakai ban kapten pelangi🤝🇮🇩.

📝Detik Sport",2021-12-06 11:59:05,retweeted
BertholdNoor,doiiva,1,"RT @BertholdNoor: Ye gue tau maksudnya apa, tapi situasinya itu bener² ga tepat. Lu ngomong kayak ke cucu lu aje ngab (PB PABSI). Atlet jug…",2021-12-06 11:59:05,retweeted
esaeldei,tommydiasr,72,"RT @esaeldei: Hendra Setiawan. Biasa dipanggil Ko Hend, Kojeng, Hendra Halo. Beliau adalah peraih medali emas Olimpiade 2008 di Beijing ber…",2021-12-06 11:59:05,retweeted
_riverheaven,Deje_Vendra,3,RT @_riverheaven: Pemerintah sudah sangat berupaya dengan penanganan pandemi. Berbagai kebijakan diambil demi pulihnya ekonomi. Survey menu…,2021-12-06 11:59:05,retweeted
,KapanLagicom,0,"Bahagia Menanti Kelahiran Adik, 8 Potret El Barack di Acara Gender Reveal Jessica Iskandar - Tak Berhenti Senyum Sumringah https://t.co/xEEHR5MO83",2021-12-06 11:59:04,
Nicho_Silalahi,mikail7sky1,0,"@Nicho_Silalahi @edysmerdeka Ya Allah, semoga Toba gak bangun lagi. Hancur Indonesia kalo Toba meletus....",2021-12-06 11:58:59,replied_to
wxw1989,MenliBautKendor,0,"@wxw1989 @cu_uklat Taunya itu doang sih kamu mas.. Kan ada sutra, vivo, okamoto, trojan, roman,durex sama buatan indonesia tuh apa ya namanya yg gambarnya buaya https://t.co/m13JAyVI69",2021-12-06 11:58:57,replied_to
putridewayanti,achmadsjalan,284,"RT @putridewayanti: Halo warga twitter yg budiman. Ijinkan saya gelar lapak kalender 2022 ilustrasi minuman indonesia 🍧

Ilustrasi dengan c…",2021-12-06 11:58:53,retweeted
simpleboy1240,ariefdeby,1,"@simpleboy1240 @TeamMsia Beninikah mentalmu sebagai org malaysia, saya sebagai orang Indonesia pun bangga dengan uncle chan peng soon, karena dia termasuk pasangan XD terbaik didunia.",2021-12-06 11:58:51,replied_to
ABSetyono,Aryprasetyo85,40,"RT @ABSetyono: Kominfo Siapkan Dukungan Infrastruktur Telekomunikasi Presidensi G20

Menkominfo @PlateJohnny menyatakan, pihaknya telah men…",2021-12-06 11:58:50,retweeted
Buya_Albahjah,Dadang69034341,16,"RT @Buya_Albahjah: Bantu Percepatan Kaderisasi Ulama

Assalamualaikum Wr Wb

Salurkan infaq terbaik anda, melalui:
Infaq Orang Tua Asuh
Ban…",2021-12-06 12:59:57,retweeted
mestakung_ID,al_jendra,1,"RT @mestakung_ID: Luaaar biasaaaa kekayaan alami Indonesia, khususnya bagian Timur..👍",2021-12-06 12:59:56,retweeted
radioboosfm,riri_kurniasari,1,"RT @radioboosfm: Yuk...yuk sahabat boos, langsung aja request lagu Indonesia terbaru di #CMI Cinta Musik Indonesia 100 % Indonesia w/ 
@aul…",2021-12-06 12:59:55,retweeted
Tiktok,tegoyuuka_kiss,0,Tiktok Indonesia too!,2021-12-06 12:59:52,replied_to
hydramingyu,cutelychee_,385,RT @hydramingyu: Gunung Semeru mengalami erupsi besar pada Sabtu (4/12). Kini saudara kita yang berada di semeru membutuhkan bantuan dari k…,2021-12-06 12:59:52,retweeted
MarianaHaraha13,Ikromabualiff,54,RT @MarianaHaraha13: Mantap Pak Santoso.. Bela Keadilan utk Rakyat Indonesia. Menghargai Ulama dan Habaib. Tp tegas mengatakan Jangan maink…,2021-12-06 12:59:51,retweeted
darkblueven,cvby_ami,6,"RT @darkblueven: @detikcom Perjuangan mereka di Thomas Cup untuk Indonesia

#ApresiasiUntukAtlet
#ApresiasiAtletBadminton
#MasaDepanAtletHa…",2021-12-06 12:59:45,retweeted
shfly3424,PeriKecil05,0,@shfly3424 Segera ke indonesia yuk bisa yuk di tunggu di trans tv 🥰,2021-12-06 12:59:44,replied_to
Official_MNCTV,jeassandra,39,RT @Official_MNCTV: Kado Spesial untuk Sobat #ShopeeID &amp; MOA Indonesia! TOMORROW X TOGETHER akan hadir di Shopee 12.12 Birthday Sale TV Sho…,2021-12-06 12:59:43,retweeted
,fae_nurmala,0,"Hukum di Indonesia ini masih mengadobsi dari peninggalan Belanda. Sebagai negara hukum banyak cerita miris yang terjadi di negeri ini. Salah satunya kekerasan terhadap perempuan. 

#DaruratPengesahanRUUTPKS
#RUUTPKSProKorban
#JaringanJateng",2021-12-06 12:59:42,
InfokomJakmania,Ikblwdnsyh97_,10,"RT @InfokomJakmania: Kita kenang dan kenal lebih dalam 40 sosok pendiri the Jakmania yang mengawali penyebaran ""virus oren"" hingga ke selur…",2021-12-06 12:59:41,retweeted
multiversalitas,pecintamatcha_,252,"RT @multiversalitas: Twitter Plis Bantu Lumajang!

4 Desember lalu Semeru erupsi dan beberapa daerah terkena dampak langsung!
Saya bersama…",2021-12-06 12:59:40,retweeted
ABSetyono,SydneyX5w,0,"@ABSetyono @PlateJohnny @KADIN_Indonesia @kemkominfo @Aryprasetyo85 @tribunnews @seruanhl @Dennysiregar7 @FirzaHusainID @pramonoanung Pemerintah mendorong perluasan pasar dalam negeri bagi produk lokal.
@PlateJohnny 
@kemkominfo",2021-12-06 12:59:38,replied_to
marlina_idha,MuriyantoYayang,0,"@marlina_idha @DKIJakarta Patut menjadi contoh bagi kepala daerah lain di Indonesia...Keren dan mantap pak Anies , the real leader",2021-12-06 12:59:37,replied_to
zdhrrr,gakkerjalu,77,"RT @zdhrrr: @sayizone @tubbirfess Impek.
Sebar luarkan.
Khasus. 
Memanah.
Menjats.
Sebainya. 
Sekain. 

Guru Bahasa Indonesia lu siapa si a…",2021-12-06 12:59:37,retweeted
tunangaleeminho,wachiddaga,0,@tunangaleeminho @TheYufar Saya pusing baca nya. Bisakah memakai bahasa indonesia yang terstruktur rapi?,2021-12-06 12:59:37,replied_to
sempenaharsa,nknafn,193,"RT @sempenaharsa: [HELP RT] 

✨Open PO Case Iphone Only✨

Close PO 31 Desember 2021

Pembayaran bisa di DP dulu 50%

How to order : 
- DM m…",2021-12-06 12:59:36,retweeted
TekegeIpouga,LxPaulus,1,"RT @TekegeIpouga: AI Indonesia Desak Negara Bebaskan Delapan Pengibar Bendera Bintang Kejora di Papua
6 Des 2021, 12:32 WP
https://t.co/pNX…",2021-12-06 12:59:34,retweeted
day6confess,stkkkbsngb_ee,35,RT @day6confess: Setelah nonton Autum Break episode 7 hari ini aku jadi tau  definisi menyeramkan yang dimaksud sungjin pas wonpil nyetir.…,2021-12-06 12:59:33,retweeted
_bobobaebae,prsbbndgloser,0,@_bobobaebae @Indostransfer @theaseanball Loh bukannya yang nonton match Indonesia/yang udah di beli hak siar nya sama SBS harus bayar royalty juga ya ke mereka,2021-12-06 12:59:32,replied_to
nigel_oii,jklmileaaa,208,"RT @nigel_oii: @MentalHealerid Banyak terjadi di kalangan orangtua di indonesia. Ketika anaknya menceritakan ttg masalahnya ke ortunya, ort…",2021-12-06 12:59:30,retweeted
WartaRakyatMsia,HussainiAmran,1,RT @WartaRakyatMsia: Wanita Indonesia maut dikelar dipercayai kekasih warga Bangladesh https://t.co/NYcJH13sSZ via @WartaRakyatMsia,2021-12-06 12:59:29,retweeted
sbtmskn,raisahaminishbg,57,"RT @sbtmskn: kayanya iya deh? tim negara lain udah pada mau ke Spain, sedangkan tim Indonesia belum ada tanda-tanda berangkat😅",2021-12-06 12:59:29,retweeted
KaptenCuan,prtma_jupri,0,@KaptenCuan @IDMToken Mantap maju terus #IDMToken Indonesia,2021-12-06 12:59:29,replied_to
,reres_eci,0,memasuki waktu indonesia bagian badmood,2021-12-06 12:59:27,
,shellytan889,0,"BOLAVITA adalah situs slot online terpercaya Indonesia. Minimal deposit 50 ribu Hubungi langsung : 0812-2222-995 | Link Daftar : https://t.co/ydFy07wJnq
#slotonline #IkatanCinta #openbojakarta #openBO #OPENBOBandung #situsjudionline #agenjudionline #cewekbispak #ceweksange",2021-12-06 12:59:27,
knpijatim,LigaAM,4,RT @knpijatim: Armada ambulans offroad4x4 DPP KNPI dan BusTurangga KNPI diterjunkan utk mndukung bansos warga terdampak - @knpijatim rescue…,2021-12-06 12:59:24,retweeted
brin_indonesia,hepiprayudiawan,7,"RT @brin_indonesia: Segenap keluarga besar @brin_indonesia turut berduka cita atas musibah meletusnya gunung semeru.

Mari #KawanBRIN kita…",2021-12-06 12:59:24,retweeted
konco_ganjar,Erwin43115990,0,"@konco_ganjar Bila ingin Sukses &amp; diterima oleh masyarakat/Lapisan masyarakat,jgn melihat' Dia siapa baik secara Pribadi / Komunitas ,yg penting SAH sebagai Warganegara Indonesia.",2021-12-06 12:59:22,replied_to
,iinanainaaa,0,Baru sepekan jd warga Indonesia timur dan rasanya kok udh lama bgt 😭,2021-12-06 12:59:20,
CNNIndonesia,yadhiyadhiyadhi,0,"@CNNIndonesia Komnas komnas di Indonesia ini emang pada gabut,

mending bubarin aja masukin tugasnya ke kementrian kementrian",2021-12-06 12:59:20,replied_to
YRadianto,bungfrankz,59,"RT @YRadianto: Tahu bedanya isi kepala dan hati @budimandjatmiko dengan @fadlizon waktu panas²nya pergerakan Reformasi '98?

Budiman memiki…",2021-12-06 12:59:18,retweeted
prkdlx,dirgarga,4535,"RT @prkdlx: Rekomendasi channel youtube buat belajar design grafis berbahasa Indonesia &amp; Inggris. Mulai dari design banner sederhana, UI/UX…",2021-12-06 12:59:17,retweeted
byBoobiu_,milkieyjun,386,"RT @byBoobiu_: 📢 Stop scrolling guys

HELP RT &amp; SHARE!!

Buat Indonesia Carats yang bingung poll mana sih yang sedang berlangsung atau udah…",2021-12-06 12:59:16,retweeted
,airrbenderr,0,Makin hari Indonesia makin gila yaaaaaa kelakuan orang2nyaaaa 🥲,2021-12-06 12:59:14,
bintangbete,hey_vanillaaa,0,@bintangbete Dukung bintang bete untuk indonesia lebih tidak sagnean!!!!,2021-12-06 12:59:14,replied_to
,Novianty_Eff,0,"#praktekdrdikkybdnovi @ Subang, Indonesia https://t.co/wP5c2UAEGx",2021-12-06 12:59:13,
,natzrylkbk,0,"*Presiden Harus Segera Rehabilitasi Nama Baik Pengkritik UU Omnibus Law*

Tuntutan Sekretaris Komite Kerja Koalisi Aksi Menyelamatkan Indonesia (KAMI) Dr. Syahganda Nainggolan (yang ditahan karena mengkritik UU Omnibus Law) kepada presiden agar merehabilitasi namanya usai divo https://t.co/c81gGp2heQ",2021-12-06 12:59:11,
vee_alaydrux,ALKahfi69488953,400,"RT @vee_alaydrux: “KIAI HASAN GENGGONG”

Ujar Abah Guru Sekumpul, ""Jika tidak ada murid Syeikh Hasan Genggong yg uzlah ke gunung-gunung dan…",2021-12-06 12:59:10,retweeted
,Jurutogel168,0,FREEBET - Para pecinta Togel maupun Slot Indonesia pasti sudah sangat familiar dengan kata - kata tersebut. Hal tersebut dikarenakan trend yang eksis di Indonesia pada tahun 2021. Para Bandar Togel dengan aktif dan gencar mengadakan Event... https://t.co/9mySpFs7mC,2021-12-06 12:59:09,
VICHO_____,twuicei,17,"RT @VICHO_____: BUMN melalui Bank Rakyat Indonesia salurkan bantuan utk warga terdampak erupsi gunung Semeru.

@erickthohir 
#BUMNGercepBan…",2021-12-06 12:59:05,retweeted
mandaa18_,prameswarimap,0,@mandaa18_ Bangga bgttt sm tim Indonesia❤️‍🔥❤️‍🔥❤️‍🔥 #ApresiasiUntukAtlet #ApresiasiAtletBadminton #PrestasiButuhApresiasi #AtletJugaManusia #AtletHarusDiapresiasi,2021-12-06 12:59:04,replied_to
assahi012,alwaysxjj,1,"@assahi012 Itu liat aja di #KemenporaHarusPaham  masalah atlet2 Indonesia yang nggak diapresiasi sm kemenpora, malahan mereka di hina itulah inilah, bukan maen kan.",2021-12-06 12:59:04,replied_to
,dinie_noor,0,Sudah mengharumkan nama Indonesia menorehkan medali di olimpiade tokyo lalu thomas cup. Belakangan ini jadwal para atlet padat dan wajar kalo mereka capek ada penurunan peforma tapi semangat mereka ttp on fire. Minimal apresiasi dgn disemangatin lah #AtletButuhApresiasi,2021-12-06 12:59:01,
BBCIndonesia,dwiasry,44,"RT @BBCIndonesia: Evakuasi korban erupsi Gunung Semeru terus dilakukan, namun tim SAR gabungan menyebut evakuasi terkendala banyak hal, ter…",2021-12-06 12:58:57,retweeted
,Design4rt,0,"Baca Manga Bahasa Indonesia

Tono Kanri o Shite Miyou https://t.co/34IBvSbm6M",2021-12-06 12:58:55,
HabiebBass,MahbubGhani,0,"@HabiebBass @widizay115 
@ZaDevana 
@Suherma2021 
@gratificat_no 
@ImamMursyalin
@silent78490263 
@Ladede3 

Mereka berupaya menundukkan Indonesia dengan menegakkan imperialis Khilafah di NKRI 
mirip Imperialis Belanda Inggris Jepang Portugis dll",2021-12-06 12:58:52,replied_to
,SyahdaQalbi,0,"ini tayangan AFF Cup keren + komentatornya juga enak didenger, semoga pas Indonesia main gak diganti 😐",2021-12-06 12:58:50,
Cikicikibumbum2,harujennn,37,"RT @Cikicikibumbum2: @tubirfess Kita fokus ke randy tp lupa kalo mamanya juga bisa dipidana turut serta pembunuhan berencana, karena penggu…",2021-12-06 12:58:45,retweeted
geloraco,Langlangbuana_R,0,"@geloraco Tidak akan ada yang melarang dinegara manapun mempelajari agama apalagi Indonesia sebab itu hak pribadi, namun yang dilarang adalah kebesaran agama dijadikan alat untuk kepentingan tertentu dengan dalih atas nama agama",2021-12-06 12:58:44,replied_to
ancoltmnimpian,HanifaAW,119,"RT @ancoltmnimpian: Dufan itu maskotnya bekantan, and they do nothing wrong kak. Dia banyak bestienya baik budi dan kesayangan rakyat Indon…",2021-12-06 12:58:43,retweeted
,Kusanto8,0,"Terus terang khawatir Indonesia akan di kuasi china.

Makin Intim, Luhut Bertemu Menlu China, Ucapkan Terima Kasih Atas Bantuan Penanggulangan Pandemi https://t.co/SZQnp4WVqH",2021-12-06 12:58:43,
kpopers_fess,iLoVeOuu,56,"RT @kpopers_fess: 🚨 [NEW BASE OPEN] 🚨

Halo! Kami adalah autobase baru untuk all kpopers indonesia lho! 🥳 

Buat yang belum dapat follback…",2021-12-06 12:58:41,retweeted
GRUPBOKEP1122,jav_maniac,184,"RT @GRUPBOKEP1122: PAKE TANGTOP PINK JANGAN SAMPAI LOLOS😍

50K DAPAT 5 GRUP PERMANEN

FULL? YUK JOIN GRUP
⬇️⬇️

https://t.co/MSvRTbEV7x

KE…",2021-12-06 12:58:41,retweeted
OposisiCerdas,IanMarwan1,0,"@OposisiCerdas Ya ALLAH lindungi dan selamatkan TNI AL INDONESIA menjaga NKRI, Aamiin.",2021-12-06 12:58:40,replied_to
K412R4,twuicei,44,"RT @K412R4: #BUMNGercepBantuSemeru

Gak mau kalah dr saudaranya Bank BNI pun turut turun membantu mengirimkan bahan2 makanan bagi para peng…",2021-12-06 12:58:39,retweeted
meluvtoanyone,hai_filaaaa,0,@meluvtoanyone Dia lagi sibuk mengharumkan nama indonesia,2021-12-06 12:58:35,replied_to
ShopeeID,odongisme,25,"RT @ShopeeID: Gemes banget Mas Al &amp; Andin! Selalu so sweet ya Sobat Shopee? 🤩🧡 

Saksikan Shopee 12.12 Birthday Sale TV Show. Minggu 12 Des…",2021-12-06 12:58:34,retweeted
fajar17,Moshe_1853,692,RT @fajar17: hantu indonesia-itali tu namanya sundel bolognese,2021-12-06 13:59:59,retweeted
KemenkeuRI,pajakkalianda,30,"RT @KemenkeuRI: Presidensi #G20Indonesia 2022 merupakan G20 pertama yang dipegang oleh negara berkembang.✨

Karenanya, Indonesia akan fokus…",2021-12-06 13:59:58,retweeted
,boboniee,0,ADA MEME WAKTU INDONESIA BAGIAN MLEYOT GASI MOOTS??😭😭😭 Kek nya aku butuh itu deh 😭😭😭,2021-12-06 13:59:56,
bettyc00prrr,honeycoves__,22,"RT @bettyc00prrr: @AREAJULID ntar jangan kaget ya kalo di masa depan profesi atlet itu berkurang di indonesia, soalnya dari sekarang aja ud…",2021-12-06 13:59:55,retweeted
DitjenKN,pajakkalianda,6,"RT @DitjenKN: Apa saja agenda prioritas Indonesia dalam Sherpa Track #G20Indonesia ?

Baca di Mk+🤓",2021-12-06 13:59:54,retweeted
,Sutiaji4,0,"Baru saja mengirim foto @ Balongbendo, Jawa Timur, Indonesia https://t.co/RNS7AIU1nC",2021-12-06 13:59:53,
KemenkeuRI,pajakkalianda,14,"RT @KemenkeuRI: Sebelum mengalokasikan anggaran tiap tahun, pemerintah punya target pembangunan terlebih dahulu.

Dengan begitu, setiap alo…",2021-12-06 13:59:51,retweeted
Campaign_ID,gomekkk,3,"RT @Campaign_ID: Kasus bunuh diri Novia Widyasari merupakan contoh korban kekerasan dan stigma negatif pada perempuan di Indonesia. 

Maka…",2021-12-06 13:59:50,retweeted
,kbrimoskow,0,"#SahabatKBRIMoskow, Dalam rangka upaya peningkatan layanan kekonsuleran bagi masyarakat Indonesia di wilayah akreditasi, KBRI Moskow akan menggelar “Warung Konsuler” di kota Saint Petersburg, Rusia.

#IniDiplomasi
#IndonesianWay 
#RintisKemajuan 
#IndonesiainRussia
@Kemlu_RI https://t.co/6Ydslz1aye",2021-12-06 13:59:49,
alfianto_ian,melindanishida,76,"RT @alfianto_ian: Ku pikir lawan terberat Bulutangkis Indonesia itu Tim China, Tim Jepang
Ternyata bukan
Ternyata lawan terberat BANGSA KIT…",2021-12-06 13:59:48,retweeted
flmncogrl,hid4444woo,87,"RT @flmncogrl: Untuk merayakan comeback MINO ""TO INFINITY"", kami INNER CIRCLE INDONESIA memasang LED ADS di Aston Belleveu Radio Dalam, Jak…",2021-12-06 13:59:48,retweeted
LoveYuasa,MasFaie_17,1,"RT @LoveYuasa: Indonesia Creative Competition 2021

Kamu suka dunia fotografi?
Yuk ikutan kompetisi IDCC 2021!
Kompetisi fotografi nasional…",2021-12-06 13:59:47,retweeted
⠀,MerakiMakna,0,"⠀
⠀
— lolos dari ranumku.

Omong-omong aku khawatir juga pada dagumu yang terantuk itu, sehingga saat kamu ceritakan soal dirimu yang punya kewarganegaraan Amerika, juga punya darah Indonesia, aku masih arahkan atensiku pada dagumu itu.

Saat ‘harus bisa memikat hati’ —
⠀
⠀",2021-12-06 13:59:47,replied_to
Jandabinal99,gedangbengkok,113,"RT @Jandabinal99: AYOOKK JOIN GRUPNYA

Hanya 50k Dapat 5 GRUP 

⬇️FULLNYA,BURUAN JOIN GRUP ⬇️

https://t.co/ctJWE988yr

KEUNTUNGAN JOIN GRU…",2021-12-06 13:59:44,retweeted
ZOO_FESS,AndaruMa_,0,"@ZOO_FESS Ihhh lucu bangetttt dehhh jadi pengen nawarin Jasa aku, aku buka jasa ngerjain tugas 💥BAHASA INDONESIA💥 nih kakak kakak lucu. Menerima semua jenis tugas b.ind mengarang, menulis, bercerita. Dijamin ori no copas copas😚😚",2021-12-06 13:59:39,replied_to
hanhyungkie,notprfcthooman,0,"@hanhyungkie @txtdrindomy Trus dukunk w iyh, utk Indonesia lbih gpp🙏",2021-12-06 13:59:38,replied_to
,enolashome,0,serem bgt yaampun indonesia...,2021-12-06 13:59:36,
idextratime,smile_button,0,@idextratime Kapten Indonesia siapa sih? Emang ga jijik pake ban pelangi,2021-12-06 13:59:35,replied_to
Nuramin50028098,Alamsyah9178,0,@Nuramin50028098 @FerdinandHaean3 Fugitive Porn Indonesia. Itu penjelasannya.,2021-12-06 13:59:28,replied_to
tempodotco,DaniMaliq,507,"RT @tempodotco: Pemain bulu tangkis Indonesia, Jonatan Christie mendapat serangan buzzer di Twitter lantaran menyindir pemerintah yang tak…",2021-12-06 13:59:27,retweeted
KemenkeuRI,MarahIchsan,31,"RT @KemenkeuRI: Presidensi G20 Indonesia 2022 sudah dimulai. ✨

Indonesia mengatur agenda agar solusi nyata bisa tercipta demi satu tujuan…",2021-12-06 13:59:23,retweeted
Piala,Orang12653153,0,"Piala thomas yg akhirnya datang ke indonesia setelah sekian lamanya,dan sangat di sayangkan karna tdk di hrgai dan di bilang tdk bergengsi oleh Pak Kemenpora Indonesia,dan Athlet Athlet indonesia yang berjuang di TC di hujat oleh org² yg tdk bsa mengahrgai krja kras seseorang https://t.co/GYjAx00dul",2021-12-06 13:59:22,replied_to
JLau889,Harimau64504874,2,"RT @JLau889: *dapat info temen di California masih gak pake app, klo terpaksa bgt dia sodorin surat vax palsu, domisili gak jauh dr Silicon…",2021-12-06 13:59:21,retweeted
,tinpkel,1,"Menkominfo @PlateJohnny: Pemerintah telah memperketat aturan perjalanan dan melakukan skrining berlapis demi mencegah varian baru Covid-19 Omicron masuk Indonesia

Cegah Penularan, Pemerintah Larang WNA dari Negara Terdeteksi Omicron Masuk RI

@kemkominfo 
https://t.co/PlYIQt3ZNA",2021-12-06 13:59:21,
theowl168,kalla_jengking,4,"RT @theowl168: Presiden @jokowi mengatakan, Indonesia harus menemukan cara-cara baru dan mencari rel-rel baru untuk mencapai kemajuan pada…",2021-12-06 13:59:20,retweeted
soen_cak,meng_1234567,2366,"RT @soen_cak: Tuips, kira2 lebih bermanfaat MPR atau bu Sri Mulyani untuk negara Indonesia??

Bu Sri Mulyani: RT 
MPR: like https://t.co/Ax…",2021-12-06 13:59:19,retweeted
theowl168,kalla_jengking,4,"RT @theowl168: Presiden @jokowi mengatakan pilar utama dalam menjaga kedaulatan adalah memenangkan kompetisi. 

Sebab itu Jokowi pun mengaj…",2021-12-06 13:59:17,retweeted
hiiseyuu,Marinamyy,63,"RT @hiiseyuu: Aku menunggu :

1. Atlet Djarum yg msuk Tim TC  dan Juara Indonesia Open berikan apresiasi seperti biasanya

2. Tim Thomas ke…",2021-12-06 13:59:16,retweeted
theowl168,kalla_jengking,4,"RT @theowl168: Presiden @jokowi menjelaskan kedaulatan harus diperjuangkan dengan keberanian. Hal tersebut untuk menemukan cara-cara baru,…",2021-12-06 13:59:13,retweeted
,knownjohan,0,"Apakah China mengerti bahwa Indonesia ialah antara 
Pemeran Utama 
di Episode Akhir-Zaman
(Awakening Era).

Negara**  lain yang mengerti , 
akan hormat.

= CT 4 3 =

#natuna
#Messiah",2021-12-06 13:59:13,
Kemhan_RI,IbnoeUmi,4,RT @Kemhan_RI: Semoga kapal KCR ini dapat menjadi armada yang tangguh untuk menjaga kedaulatan Indonesia. Jalesveva Jayamahe! Di Lautan Kit…,2021-12-06 13:59:11,retweeted
FPD_DPR,Bhrigutantra,19,"RT @FPD_DPR: China Makin Agresif, Wakil Ketua MPR ⁦@syariefhasan⁩ : Saatnya Indonesia Menyiapkan Militer Skala Penuh https://t.co/BhHH5PY8On",2021-12-06 13:59:09,retweeted
